hpo_id,hpo_label,snomed_ct_us,cardinality,loss_modifier_dim,loss_granularity
HP:0100245,Gastrointestinal desmoid tumor,399994005,narrow,,yes
HP:0100245,Gastrointestinal desmoid tumor,400055004,narrow,,yes
HP:0100245,Gastrointestinal desmoid tumor,47284001,narrow,,yes
HP:0100246,Osteoma,302858007,narrow,,yes
HP:0100246,Osteoma,83612000,narrow,,yes
HP:0100247,Recurrent singultus,65958008,exact,,no
HP:0100248,Hemiballismus,66637005,exact,,no
HP:0100249,Calcification of muscles,446993003,exact,,no
HP:0100252,Diaphyseal dysplasia,318761000119105,broad,,yes
HP:0100252,Diaphyseal dysplasia,34643004,broad,,yes
HP:0100255,Metaphyseal dysplasia,27837003,exact,,no
HP:0100256,Senile plaques,38551001,exact,,no
HP:0100257,Ectrodactyly,13624003,narrow,,yes
HP:0100257,Ectrodactyly,81208006,narrow,,yes
HP:0100258,Preaxial polydactyly,205135003,broad,,yes
HP:0100272,Branchial sinus,253259008,exact,,no
HP:0100273,Neoplasm of the colon,126838000,exact,,no
HP:0100279,Ulcerative colitis,64766004,exact,,no
HP:0100280,Crohn's disease,34000006,exact,,no
HP:0100281,Chronic colitis,54597004,exact,,no
HP:0100293,Hypertrophied muscle fibers,42091004,exact,,no
HP:0100295,Muscle fiber atrophy,67867005,exact,,no
HP:0100296,Perifascicular muscle fiber atrophy,87196003,exact,,no
HP:0100305,Ring fibers,47913008,exact,,no
HP:0100309,Subdural hemorrhage,35486000,narrow,,yes
HP:0100309,Subdural hemorrhage,95453001,narrow,,yes
HP:0100310,Epidural hemorrhage,428268007,narrow,,yes
HP:0100310,Epidural hemorrhage,82999001,narrow,,yes
HP:0100315,Lewy bodies,312991009,narrow,,yes
HP:0100315,Lewy bodies,43127003,narrow,,yes
HP:0100315,Lewy bodies,80098002,narrow,,yes
HP:0100316,Hirano bodies,57458003,exact,,no
HP:0100318,Lafora bodies,87554006,exact,,no
HP:0100320,Rosenthal fibers,84605001,exact,,no
HP:0100324,Scleroderma,403524003,narrow,,yes
HP:0100324,Scleroderma,89155008,narrow,,yes
HP:0100327,Cow milk allergy,15911003,exact,,no
HP:0100333,Unilateral cleft lip,304067009,exact,laterality,no
HP:0100336,Bilateral cleft lip,304068004,exact,laterality,no
HP:0100490,Camptodactyly of finger,202281000,exact,,no
HP:0100494,Abnormal mast cell morphology,397017008,exact,,no
HP:0100495,Mastocytosis,125541005,narrow,,yes
HP:0100495,Mastocytosis,397007003,narrow,,yes
HP:0100502,Decreased circulating vitamin B12 concentration,190634004,exact,,no
HP:0100503,Decreased circulating vitamin B1 concentration,399357009,exact,,no
HP:0100504,Decreased circulating vitamin B2 concentration,20307000,exact,,no
HP:0100507,Decreased circulating folate concentration,190633005,exact,,no
HP:0100510,Decreased circulating vitamin C concentration,76169001,exact,,no
HP:0100512,Decreased circulating vitamin D concentration,34713006,exact,,no
HP:0100513,Decreased circulating vitamin E concentration,54137008,exact,,no
HP:0100515,Pollakisuria,162116003,narrow,,yes
HP:0100515,Pollakisuria,300471006,narrow,,yes
HP:0100516,Neoplasm of the ureter,126882009,narrow,,yes
HP:0100516,Neoplasm of the ureter,363458004,narrow,,yes
HP:0100517,Neoplasm of the urethra,126883004,exact,,no
HP:0100518,Dysuria,49650001,exact,,no
HP:0100519,Anuria,2472002,exact,,no
HP:0100520,Oliguria,718403007,narrow,,yes
HP:0100520,Oliguria,83128009,narrow,,yes
HP:0100521,Neoplasm of the thymus,127231009,exact,,no
HP:0100522,Thymoma,128856005,narrow,,yes
HP:0100522,Thymoma,444231005,narrow,,yes
HP:0100523,Liver abscess,27916005,exact,,no
HP:0100524,Limb duplication,34488005,exact,,no
HP:0100525,Urachus fistula,398320008,narrow,,yes
HP:0100525,Urachus fistula,50986000,narrow,,yes
HP:0100526,Neoplasm of the lung,126713003,exact,,no
HP:0100528,Pleuropulmonary blastoma,128763002,narrow,,yes
HP:0100528,Pleuropulmonary blastoma,707670009,narrow,,yes
HP:0100532,Scleritis,78370002,exact,,no
HP:0100534,Episcleritis,815008,exact,,no
HP:0100537,Fasciitis,36948007,exact,,no
HP:0100539,Periorbital edema,109245003,narrow,,yes
HP:0100539,Periorbital edema,267041004,narrow,,yes
HP:0100539,Periorbital edema,49563000,narrow,,yes
HP:0100540,Palpebral edema,89091004,exact,,no
HP:0100541,Femoral hernia,50063009,exact,,no
HP:0100543,Cognitive impairment,386806002,exact,,no
HP:0100544,Neoplasm of the heart,387842002,exact,,no
HP:0100545,Arterial stenosis,68109007,exact,,no
HP:0100546,Carotid artery stenosis,64586002,exact,,no
HP:0100548,Exstrophy,110407002,exact,,no
HP:0100550,Tendon rupture,415749005,exact,,no
HP:0100551,Neoplasm of the trachea,126703006,exact,,no
HP:0100553,Hemihypertrophy of lower limb,205369009,exact,,no
HP:0100554,Hemihypertrophy of upper limb,253920006,exact,,no
HP:0100556,Hemiatrophy,34087007,exact,,no
HP:0100557,Hemiatrophy of lower limb,709411004,exact,,no
HP:0100558,Hemiatrophy of upper limb,253921005,exact,,no
HP:0100559,Lower limb asymmetry,45939007,exact,,no
HP:0100562,Diplomyelia,360527003,exact,,no
HP:0100565,Hydromyelia,11197005,narrow,,yes
HP:0100565,Hydromyelia,74740003,narrow,,yes
HP:0100566,Amyelia,78784005,exact,,no
HP:0100568,Neoplasm of the endocrine system,387922007,narrow,,yes
HP:0100568,Neoplasm of the endocrine system,387927001,narrow,,yes
HP:0100570,Carcinoid tumor,189607006,narrow,,yes
HP:0100570,Carcinoid tumor,443492008,narrow,,yes
HP:0100574,Biliary tract neoplasm,126853008,exact,,no
HP:0100575,Neoplasm of the gallbladder,126854002,exact,,no
HP:0100576,Amaurosis fugax,88032003,exact,,no
HP:0100577,Urinary bladder inflammation,38822007,exact,,no
HP:0100578,Lipoatrophy,248315005,exact,,no
HP:0100580,Barrett esophagus,302914006,exact,,no
HP:0100582,Nasal polyposis,52756005,exact,,no
HP:0100583,Corneal perforation,74895004,exact,,no
HP:0100584,Endocarditis,56819008,exact,,no
HP:0100588,Paraphimosis,13758004,exact,,no
HP:0100590,Rectal fistula,80736008,exact,,no
HP:0100592,Peritoneal abscess,73962000,exact,,no
HP:0100594,Esophageal web,19216006,narrow,,yes
HP:0100594,Esophageal web,22395006,narrow,,yes
HP:0100595,Camptocormia,13534001,exact,,no
HP:0100598,Pulmonary edema,19242006,exact,,no
HP:0100599,Bifid penis,253851000,exact,,no
HP:0100600,Penoscrotal transposition,312005008,exact,,no
HP:0100601,Eclampsia,15938005,exact,,no
HP:0100602,Preeclampsia,15394000,broad,,yes
HP:0100602,Preeclampsia,398254007,broad,,yes
HP:0100603,Toxemia of pregnancy,15394000,broad,,yes
HP:0100603,Toxemia of pregnancy,398254007,broad,,yes
HP:0100604,Neoplasm of the lip,126770008,exact,,no
HP:0100605,Neoplasm of the larynx,126692004,exact,,no
HP:0100606,Neoplasm of the respiratory system,126667002,narrow,,yes
HP:0100606,Neoplasm of the respiratory system,448708002,narrow,,yes
HP:0100607,Dysmenorrhea,266599000,narrow,,yes
HP:0100607,Dysmenorrhea,289900009,narrow,,yes
HP:0100607,Dysmenorrhea,431416001,narrow,,yes
HP:0100608,Metrorrhagia,19155002,narrow,,yes
HP:0100608,Metrorrhagia,237130006,narrow,,yes
HP:0100608,Metrorrhagia,64996003,narrow,,yes
HP:0100612,Odontogenic neoplasm,127578009,narrow,,yes
HP:0100612,Odontogenic neoplasm,3833004,narrow,,yes
HP:0100614,Myositis,128496001,broad,,yes
HP:0100614,Myositis,26889001,broad,,yes
HP:0100615,Ovarian neoplasm,123843001,exact,,no
HP:0100617,Testicular seminoma,255107005,narrow,,yes
HP:0100617,Testicular seminoma,36741007,narrow,,yes
HP:0100617,Testicular seminoma,443675005,narrow,,yes
HP:0100620,Germinoma,28307001,exact,,no
HP:0100621,Dysgerminoma,60718004,exact,,no
HP:0100626,Chronic hepatic failure,235886005,exact,,no
HP:0100628,Esophageal diverticulum,204667006,narrow,,yes
HP:0100628,Esophageal diverticulum,414133009,narrow,,yes
HP:0100630,Neoplasia of the nasopharynx,126680004,exact,,no
HP:0100631,Neoplasm of the adrenal gland,127021009,exact,,no
HP:0100632,Pulmonary sequestration,18620009,exact,,no
HP:0100633,Esophagitis,16761005,exact,,no
HP:0100634,Neuroendocrine neoplasm,128928004,narrow,,yes
HP:0100634,Neuroendocrine neoplasm,255046005,narrow,,yes
HP:0100638,Neoplasm of the pharynx,126685009,exact,,no
HP:0100640,Laryngeal cyst,195867000,exact,,no
HP:0100641,Neoplasm of the adrenal cortex,127022002,narrow,,yes
HP:0100641,Neoplasm of the adrenal cortex,18365006,broad,,yes
HP:0100642,Neoplasm of the adrenal medulla,127023007,exact,,no
HP:0100644,Melanonychia,402633003,exact,,no
HP:0100645,Cystocele,252005008,exact,,no
HP:0100646,Thyroiditis,82119001,exact,,no
HP:0100647,Graves disease,353295004,narrow,,yes
HP:0100647,Graves disease,55807009,narrow,,yes
HP:0100648,Neoplasm of the tongue,126778001,exact,,no
HP:0100649,Neoplasm of the oral cavity,1071000119107,narrow,,yes
HP:0100649,Neoplasm of the oral cavity,126797001,narrow,,yes
HP:0100649,Neoplasm of the oral cavity,235075007,narrow,,yes
HP:0100650,Vaginal neoplasm,126921000,exact,,no
HP:0100651,Type I diabetes mellitus,46635009,exact,,no
HP:0100653,Optic neuritis,66760008,exact,,no
HP:0100654,Retrobulbar optic neuritis,230507009,exact,,no
HP:0100657,Thoracoabdominal eventration,44518003,exact,,no
HP:0100658,Cellulitis,128045006,narrow,,yes
HP:0100658,Cellulitis,128936008,narrow,,yes
HP:0100658,Cellulitis,385627004,narrow,,yes
HP:0100660,Dyskinesia,9748009,exact,,no
HP:0100661,Trigeminal neuralgia,31681005,exact,,no
HP:0100662,Chondritis,46176001,exact,,no
HP:0100663,Synotia,77471004,exact,,no
HP:0100665,Angioedema,400075008,narrow,,yes
HP:0100665,Angioedema,41291007,narrow,,yes
HP:0100668,Intestinal duplication,3845008,exact,,no
HP:0100673,Vaginal hydrocele,26614003,broad,,yes
HP:0100673,Vaginal hydrocele,386152007,broad,,yes
HP:0100673,Vaginal hydrocele,55434001,broad,,yes
HP:0100677,Vulval varicose vein,48868008,exact,,no
HP:0100678,Premature skin wrinkling,247434009,exact,,no
HP:0100679,Lack of skin elasticity,297957009,exact,,no
HP:0100681,Esophageal duplication,66865009,exact,,no
HP:0100682,Tracheal atresia,53189005,exact,,no
HP:0100684,Salivary gland neoplasm,235132004,narrow,,yes
HP:0100684,Salivary gland neoplasm,255072001,narrow,,yes
HP:0100686,Enthesitis,359643005,exact,,no
HP:0100687,Polyotia,35547002,exact,,no
HP:0100689,Decreased corneal thickness,423459005,exact,,no
HP:0100693,Iridodonesis,118166004,exact,,no
HP:0100694,Tibial torsion,249785006,exact,,no
HP:0100695,Lipedema,234102003,exact,,no
HP:0100697,Malignant peripheral nerve sheath tumor,19897006,narrow,,yes
HP:0100697,Malignant peripheral nerve sheath tumor,404037002,narrow,,yes
HP:0100697,Malignant peripheral nerve sheath tumor,77418004,narrow,,yes
HP:0100698,Subcutaneous neurofibroma,425327002,exact,,no
HP:0100699,Scarring,48677004,exact,,no
HP:0100702,Arachnoid cyst,33595009,exact,,no
HP:0100703,Tongue thrusting,110343009,narrow,,yes
HP:0100703,Tongue thrusting,424583005,narrow,,yes
HP:0100704,Cerebral visual impairment,413924001,narrow,,yes
HP:0100704,Cerebral visual impairment,68574006,narrow,,yes
HP:0100716,Self-injurious behavior,248062006,exact,,no
HP:0100718,Uterine rupture,34430009,exact,,no
HP:0100719,Lens coloboma,204134008,exact,,no
HP:0100721,Mediastinal lymphadenopathy,52324001,exact,,no
HP:0100723,Gastrointestinal stroma tumor,128755003,narrow,,yes
HP:0100723,Gastrointestinal stroma tumor,420120006,narrow,,yes
HP:0100724,Hypercoagulability,234467004,narrow,,yes
HP:0100724,Hypercoagulability,76612001,narrow,,yes
HP:0100725,Lichenification,19940005,narrow,,yes
HP:0100725,Lichenification,402237006,narrow,,yes
HP:0100726,Kaposi's sarcoma,109385007,narrow,,yes
HP:0100726,Kaposi's sarcoma,49937004,narrow,,yes
HP:0100727,Histiocytosis,60657004,narrow,,yes
HP:0100727,Histiocytosis,65396000,narrow,,yes
HP:0100730,Bronchogenic cyst,268194008,narrow,,yes
HP:0100730,Bronchogenic cyst,9550003,narrow,,yes
HP:0100732,Pancreatic fibrosis,25942009,exact,,no
HP:0100733,Neoplasm of the parathyroid gland,127020005,exact,,no
HP:0100735,Hypertensive crisis,706882009,exact,,no
HP:0100739,Bulimia,78004001,exact,,no
HP:0100742,Vascular neoplasm,115235003,narrow,,yes
HP:0100742,Vascular neoplasm,126736007,narrow,,yes
HP:0100742,Vascular neoplasm,699605009,narrow,,yes
HP:0100743,Neoplasm of the rectum,126847008,exact,,no
HP:0100746,Macrodactyly of finger,297195000,exact,,no
HP:0100749,Chest pain,29857009,exact,,no
HP:0100750,Atelectasis,46621007,exact,,no
HP:0100751,Esophageal neoplasm,126817006,exact,,no
HP:0100752,Abnormal liver lobulation,253811003,exact,,no
HP:0100753,Schizophrenia,191526005,narrow,,yes
HP:0100753,Schizophrenia,58214004,narrow,,yes
HP:0100754,Mania,231494001,exact,,no
HP:0100757,Pancreatoblastoma,53618008,exact,,no
HP:0100758,Gangrene,36024000,narrow,,yes
HP:0100758,Gangrene,372070002,narrow,,yes
HP:0100759,Clubbing of fingers,30760008,exact,,no
HP:0100760,Clubbing of toes,249808002,broad,,yes
HP:0100760,Clubbing of toes,397932003,broad,,yes
HP:0100760,Clubbing of toes,53148007,narrow,,yes
HP:0100762,Hemobilia,66556007,exact,,no
HP:0100763,Abnormality of the lymphatic system,111590001,narrow,,yes
HP:0100763,Abnormality of the lymphatic system,234087005,narrow,,yes
HP:0100763,Abnormality of the lymphatic system,3305006,narrow,,yes
HP:0100763,Abnormality of the lymphatic system,362971004,narrow,,yes
HP:0100764,Lymphangioma,253057002,narrow,,yes
HP:0100764,Lymphangioma,254836000,narrow,,yes
HP:0100764,Lymphangioma,400178008,narrow,,yes
HP:0100764,Lymphangioma,69044001,narrow,,yes
HP:0100767,Abnormal placenta morphology,169957005,narrow,,yes
HP:0100767,Abnormal placenta morphology,33552005,narrow,,yes
HP:0100768,Choriocarcinoma,188188009,narrow,,yes
HP:0100768,Choriocarcinoma,44769000,narrow,,yes
HP:0100769,Synovitis,416209007,exact,,no
HP:0100770,Hyperperistalsis,271838002,narrow,,yes
HP:0100770,Hyperperistalsis,80306002,narrow,,yes
HP:0100771,Hypoperistalsis,77853002,exact,,no
HP:0100774,Hyperostosis,13814009,narrow,,yes
HP:0100774,Hyperostosis,203514008,narrow,,yes
HP:0100777,Exostoses,416189003,narrow,,yes
HP:0100777,Exostoses,80400009,narrow,,yes
HP:0100778,Cryoglobulinemia,30911005,exact,,no
HP:0100783,Breast aplasia,111324004,exact,,no
HP:0100785,Insomnia,193462001,exact,,no
HP:0100787,Prostate neoplasm,126906006,exact,,no
HP:0100789,Torus palatinus,244683008,narrow,,yes
HP:0100789,Torus palatinus,46752004,narrow,,yes
HP:0100789,Torus palatinus,697945009,narrow,,yes
HP:0100790,Hernia,414403008,narrow,,yes
HP:0100790,Hernia,52515009,narrow,,yes
HP:0100792,Acantholysis,43327007,narrow,,yes
HP:0100792,Acantholysis,441837004,narrow,,yes
HP:0100796,Orchitis,274718005,exact,,no
HP:0100799,Neoplasm of the middle ear,127006003,exact,,no
HP:0100804,Ungual fibroma,264561009,exact,,no
HP:0100808,Gastric diverticulum,75198005,exact,,no
HP:0100809,Scalp tenderness,75851004,exact,,no
HP:0100812,Halitosis,79879001,exact,,no
HP:0100813,Testicular torsion,49198006,narrow,,yes
HP:0100813,Testicular torsion,81996005,narrow,,yes
HP:0100817,Renovascular hypertension,123799005,exact,,no
HP:0100818,Long thorax,298710001,exact,,no
HP:0100819,Intestinal fistula,38851006,exact,,no
HP:0100820,Glomerulopathy,197679002,exact,,no
HP:0100821,Urethrocele,12068006,exact,,no
HP:0100822,Rectocele,447072005,narrow,,yes
HP:0100822,Rectocele,62730001,narrow,,yes
HP:0100825,Cheilitis,7847004,exact,,no
HP:0100827,Increased total lymphocyte count,67023009,exact,,no
HP:0100832,Vitreous floaters,15013002,narrow,,yes
HP:0100832,Vitreous floaters,162278001,narrow,,yes
HP:0100832,Vitreous floaters,420999000,narrow,,yes
HP:0100833,Neoplasm of the small intestine,126832004,exact,,no
HP:0100834,Neoplasm of the large intestine,126837005,exact,,no
HP:0100835,Benign neoplasm of the central nervous system,92048008,exact,,no
HP:0100836,Malignant neoplasm of the central nervous system,372062007,exact,,no
HP:0100837,Atrophodermia vermiculata,400059005,narrow,,yes
HP:0100837,Atrophodermia vermiculata,400126005,narrow,,yes
HP:0100839,Hepatic agenesis,3650004,exact,,no
HP:0100841,Microgastria,83714006,exact,,no
HP:0100842,Septo-optic dysplasia,7611002,exact,,no
HP:0100844,Pancreatic fistula,25803005,exact,,no
HP:0100845,Anaphylactic shock,39579001,exact,,no
HP:0100847,Palmoplantar pustulosis,27520001,exact,,no
HP:0100849,Neoplasm of the scrotum,126905005,exact,,no
HP:0100850,Neoplasm of the penis,126896003,exact,,no
HP:0100858,Dilatation of celiac artery,111290000,exact,,no
HP:0100859,Dilatation of superior mesenteric artery,65498003,exact,,no
HP:0100860,Dilatation of Inferior mesenteric artery,195289005,exact,,no
HP:0100867,Duodenal stenosis,73120006,exact,,no
HP:0100877,Renal diverticulum,433036004,exact,,no
HP:0100878,Enlarged uterus,198319004,exact,,no
HP:0100879,Enlarged ovaries,66998000,exact,,no
HP:0100880,Nephrogenic rest,405933007,exact,,no
HP:0100882,Fibrous hamartoma,22257004,narrow,,yes
HP:0100882,Fibrous hamartoma,56364004,narrow,,yes
HP:0100883,Chorangioma,2099007,broad,,yes
HP:0100883,Chorangioma,237268002,narrow,,yes
HP:0100883,Chorangioma,699948001,narrow,,yes
HP:0100884,Compensatory scoliosis,203645000,exact,,no
HP:0100890,Cyst of the ductus choledochus,397868007,narrow,,yes
HP:0100890,Cyst of the ductus choledochus,398197009,narrow,,yes
HP:0100890,Cyst of the ductus choledochus,440471007,narrow,,yes
HP:0100896,Rectal polyposis,39772007,exact,,no
HP:0100898,Connective tissue nevi,22858003,narrow,,yes
HP:0100898,Connective tissue nevi,400091006,narrow,,yes
HP:0100950,Decreased 3-hydroxyacyl-CoA dehydrogenase level,237999008,exact,,no
HP:0100963,Hyperesthesia,14151009,exact,,no
HP:0200016,Acrokeratosis,46629009,exact,,no
HP:0200018,Protanomaly,51445007,broad,,yes
HP:0200020,Corneal erosion,50792001,exact,,no
HP:0200022,Choroid plexus papilloma,18021007,exact,,no
HP:0200023,Priapism,6273006,exact,,no
HP:0200025,Mandibular pain,274667000,broad,,yes
HP:0200026,Ocular pain,41652007,exact,,no
HP:0200028,Pretibial myxedema,237825005,narrow,,yes
HP:0200028,Pretibial myxedema,78146007,narrow,,yes
HP:0200029,Vasculitis in the skin,53312001,exact,,no
HP:0200032,Kayser-Fleischer ring,77103006,exact,,no
HP:0200034,Papule,25694009,narrow,,yes
HP:0200034,Papule,443871003,narrow,,yes
HP:0200035,Skin plaque,128177006,narrow,,yes
HP:0200035,Skin plaque,276322001,narrow,,yes
HP:0200036,Skin nodule,95319004,exact,,no
HP:0200039,Pustule,103605005,narrow,,yes
HP:0200039,Pustule,271760008,narrow,,yes
HP:0200039,Pustule,285305004,narrow,,yes
HP:0200039,Pustule,47002008,narrow,,yes
HP:0200040,Epidermoid cyst,399999000,narrow,,yes
HP:0200040,Epidermoid cyst,417992006,narrow,,yes
HP:0200040,Epidermoid cyst,418323001,narrow,,yes
HP:0200040,Epidermoid cyst,418630001,narrow,,yes
HP:0200040,Epidermoid cyst,419603000,narrow,,yes
HP:0200040,Epidermoid cyst,419670003,narrow,,yes
HP:0200040,Epidermoid cyst,419893006,narrow,,yes
HP:0200041,Skin erosion,93448009,exact,,no
HP:0200042,Skin ulcer,46742003,exact,,no
HP:0200043,Verrucae,30285000,narrow,,yes
HP:0200043,Verrucae,57019003,narrow,,yes
HP:0200044,Porokeratosis,80432009,exact,,no
HP:0200046,Cat cry,42712003,exact,,no
HP:0200048,Cyanotic episode,301795004,exact,,no
HP:0200055,Small hand,299032009,exact,,no
HP:0200056,Macular scar,18410006,exact,,no
HP:0200057,Marcus Gunn pupil,232122003,narrow,,yes
